"channel_name","video_title","category","keywords"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS *FRUITS KINJO HONEY JELLY CANDY 무지개 후르츠 킨조젤리, 다양한 캔디스낵 EATING SOUNDS MUKBNAG먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 무지개 디저트 *얼린 닉클립 먹는 색연필 먹방 FROZEN NIK-L-NIP EDIBLE PENCIL EATING SOUNDS MUKBANG","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 무지개 반달 젤리, 먹는 레고, 다양 구미캔디 ASSORTED RAINBOW JELLY,    KOHAKUTO, GUMMY EATING 먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 무지개 모듬 젤리, 구운 마시멜로우 떡, 중국간식 ASSORTED RAINBOW JELLY, KOHAKUTO, MARSHMALLOW 먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS *EDIBLE MERMAID MAGIC EGG 무지개 디저트 *인어꼬리, 매직에그, 발바닥 딕만스 EATING SOUNDS MUKBANG먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS *KINJO HONEY JELLY EDIBLE LEGO 무지개 킨조젤리, 베트남 봉지젤리, 코하쿠토 MUKBANG 먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 칙칙폭폭 무지개 기차, 얼린 딕만스 다양한 스낵 젤리 DIY FROZEN DICKMANNS, SNACK JELLY EATING MUKBANG","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 다양한 무지개 초콜릿, 먹는 레고, 얼린 닉클립 코로로 젤리 FROZEN NIK-L-NIP, SNACK JELLY EATING MUKBANG","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW DESSERTS 무지개 얼린 닉클립 젤리국수 스마일 코하쿠토  FROZEN NIK-L-NIP, SNACK JELLY NODDLES EATING MUKBANG","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Hongyu ASMR 홍유","ASMR RAINBOW GIANT BEAR, POPPING BOBA, OREO MARSHMALLOW 무지개 대왕 곰돌이, 팝핑보바, 오레오 마시멜로우 EATING MUKBANG먹방","People , Blogs","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
