"channel_name","video_title","category","keywords"
"Ligue 1 McDonald’s","OLYMPIQUE DE MARSEILLE - PARIS SAINT-GERMAIN (0 - 3) - Résumé - (OM - PSG) / 2022-2023","Sports","OM PSG, Marseille Paris, Résumé OLYMPIQUE DE MARSEILLE PARIS SAINT-GERMAIN, Résumé OM PSG, OLYMPIQUE DE MARSEILLE, Marseille, PARIS SAINT-GERMAIN, Paris, résumé, buts, but, résumé Ligue 1 Uber Eats, ligue 1, ligue 1 uber eats, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2023-02-26T20:45:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=OM, sp:ti:away=PSG"
"Ligue 1 McDonald’s","AS Monaco - Paris Saint-Germain ( 0-4 ) - Résumé - (ASM - PSG) / 2018-19","Sports","ASM PARIS, Monaco Paris, Résumé AS Monaco Paris Saint-Germain, Résumé ASM PARIS, AS Monaco, Monaco, Paris Saint-Germain, Paris, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2018-11-11T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=ASM, sp:ti:away=PARIS"
"Ligue 1 McDonald’s","LOSC - Paris Saint-Germain ( 5-1 ) - Résumé - (LOSC - PARIS) / 2018-19","Sports","LOSC PARIS, Lille Paris, Résumé LOSC Paris Saint-Germain, Résumé LOSC PARIS, LOSC, Lille, Paris Saint-Germain, Paris, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2019-04-14T19:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=LOSC, sp:ti:away=PARIS"
"Ligue 1 McDonald’s","Résumé GRAND FORMAT / PSG - FC Nantes (4-0) / Trophée des champions 2022","Sports","동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기"
"Ligue 1 McDonald’s","Olympique Lyonnais - Paris Saint-Germain ( 0-1 ) - Résumé - (OL - PARIS) / 2019-20","Sports","OL PARIS, Lyon Paris, Résumé Olympique Lyonnais Paris Saint-Germain, Résumé OL PARIS, Olympique Lyonnais, Lyon, Paris Saint-Germain, Paris, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2019-09-22T19:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=OL, sp:ti:away=PARIS"
"Ligue 1 McDonald’s","Paris Saint-Germain - Girondins de Bordeaux (6-2) - Résumé - (PSG - GdB) / 2017-18","Sports","Paris Saint-Germain Girondins de Bordeaux, PARIS GdB, Paris Bordeaux, Résumé Paris Saint-Germain Girondins de Bordeaux, Résumé PARIS GdB, Résumé Paris Bordeaux, Paris Saint-Germain, Paris, Girondins de Bordeaux, Bordeaux, résumé, résumé Ligue 1 Conforama, buts, but, ligue 1, ligue 1 Conforama, league 1, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2017-09-30T15:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=GdB"
"Ligue 1 McDonald’s","Paris Saint-Germain - AS Monaco ( 3-3 ) - Résumé - (PARIS - ASM) / 2019-20","Sports","PARIS ASM, Paris Monaco, Résumé Paris Saint-Germain AS Monaco, Résumé PARIS ASM, Paris Saint-Germain, Paris, AS Monaco, Monaco, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2020-01-12T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=ASM"
"Ligue 1 McDonald’s","Olympique de Marseille - Paris Saint-Germain ( 0-2 ) - Résumé - (OM - PSG) / 2018-19 [CLASSICO]","Sports","OM PARIS, Marseille Paris, Résumé Olympique de Marseille Paris Saint-Germain, Résumé OM PARIS, Olympique de Marseille, Marseille, Paris Saint-Germain, Paris, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2018-10-28T20:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=OM, sp:ti:away=PARIS"
"Ligue 1 McDonald’s","Olympique de Marseille - Paris Saint-Germain (2-2) - Résumé - (OM - PSG) / 2017-18J10","Sports","Marseille, PSG, OM, Paris, Vélodrome, 10ème journée, Championnat"
"Ligue 1 McDonald’s","Paris Saint-Germain - EA Guingamp ( 9-0 ) - Résumé - (PARIS - EAG) / 2018-19","Sports","PARIS EAG, Paris Guingamp, Résumé Paris Saint-Germain EA Guingamp, Résumé PARIS EAG, Paris Saint-Germain, Paris, EA Guingamp, Guingamp, résumé, buts, but, résumé Ligue 1 Conforama, ligue 1, ligue 1 Conforama, L1, championnat, journée, football, foot, match, France, sp:ty=high, sp:dt=2019-01-19T16:00:00Z, sp:vl=fr, sp:st=soccer, sp:li=france, sp:ti:home=PARIS, sp:ti:away=EAG"
"1분요리 뚝딱이형","여유가 된다면 이건 무조건 만들어 보세요. 애들이 너무 좋아합니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","딱 지금!!! 이 시기에 이거 모르면 진짜 손해봅니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","아는 동생 가게에 메뉴를 하나 만들어줬는데 접시까지 핥아먹더라고요...","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","진짜 실생활에 도움이 되는 초간단 야매 레시피","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","전 세계에서 한국인들만 유독 맛없게 먹고 있던 음식...","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","너무 맛있어서 결국 영상까지 만들었습니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","진짜 드럽게 맛있네","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","이것보다 맛있는 삼겹살 레시피는 없습니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","비싼 데는 이유가 있었습니다... 이건 무조건 사 드세요!!","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","가끔은 이렇게 뻔한 맛이 땅깁니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","시키는 대로만 하세요. 인생 닭볶음탕이 나올 겁니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","호프집 사장님들 이대로 만들어서 파시면 됩니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","일본 엄마들이 자주 해주는 국민 밥반찬","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","중국집 사장님들 보면 뒤집어지는 야매 탕수육 레시피","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","집에서 대박 고깃집 맛을 내는 방법!!!","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","어떻게 사람 음식 이름이 '더러운 밥' 이냐고 ㅋㅋㅋ","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","천만 조회수 나왔던 전라도에서 가장 맛있게 먹었던 음식","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
"1분요리 뚝딱이형","님들이 원하던 간단하면서 맛있는 거 가져왔습니다.","People , Blogs","1분요리, 간단한레시피, cook, cooking, 간단요리, 자취요리, 레시피, 찌개레시피, 초간단레시피"
